platform,asin,title,brand,category,current_price,original_price,discount,rating,reviews_count,prime_eligible,amazon_choice,sponsored,main_image,product_url,scraped_at
amazon,,"Furniture Strip Scraper Tool with Spare Blades, Carpentry Strip Scraper Scraper Remove Strip Excess of Various Kinds (PVC, Wood, Melamine) Craft Cleaner",,Tools,EGP 280.00,,,1.0,,,,,https://m.media-amazon.com/images/I/61ZXmxeY1ML._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GDVF9BGJ,2026-03-28T01:43:51.637867
amazon,,Tolsen Planer,,Tools,EGP 356.82,,,3.8,,,,,https://m.media-amazon.com/images/I/61n1YL72GSL._AC_UL320_.jpg,https://www.amazon.eg/dp/B06Y3J2S1S,2026-03-28T01:43:51.638371
amazon,,Screen Rolling Tool-2PCS Screen Spline Repair Roller Tool for Installing Window and Door Screens with Wooden Handle and Steel Bearing Wheel,,Tools,EGP 625.00,,,4.4,,,,,https://m.media-amazon.com/images/I/61KD1EwAYkL._AC_UL320_.jpg,https://www.amazon.eg/dp/B085ZDV2J6,2026-03-28T01:43:51.638900
amazon,,"90 Degree Corner Clamp, 4PCS Adjustable Single Handle Spring Loaded Right Angle Clamp,Swing Woodworking Clip Clamp Tool",,Tools,EGP 299.00,,,4.2,,,,,https://m.media-amazon.com/images/I/71-TwuLD2nL._AC_UL320_.jpg,https://www.amazon.eg/dp/B084TR91TD,2026-03-28T01:43:51.639398
amazon,,Total Tools 14 Piece Screwdriver and Precision Set-THT250614,,Tools,EGP 460.00,EGP 486.00,,4.2,Was:,,,,https://m.media-amazon.com/images/I/81MX22pKh0L._AC_UL320_.jpg,https://www.amazon.eg/dp/B09SGB6KGQ,2026-03-28T01:43:51.640023
amazon,,"Total C-Clamps (5in, Multi)",,Tools,EGP 198.00,,,4.7,,,,,https://m.media-amazon.com/images/I/61cefBT4ADL._AC_UL320_.jpg,https://www.amazon.eg/dp/B098TWQ9R6,2026-03-28T01:43:51.640561
amazon,,"6 Inch Joint and Lift Clamp with 2 Claws, Multi Purpose with Screw and Puller from BERING RAMA for Automatic Mechanical Tools Heavy Duty Service by Zaghloul Equipment",,Tools,EGP 330.00,,,5.0,,,,,https://m.media-amazon.com/images/I/51tUNYzCLgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F7DX5FTT,2026-03-28T01:43:51.641067
amazon,,"Eyelet Tool Set, 120 Pieces Metal Grommets Eyelets Setting Tool Eyelet Pliers with Punching Tool for Fabric, Clothes, Shoes, Leather, Crafts (6 mm)",,Tools,,,,3.8,,,,,https://m.media-amazon.com/images/I/8161FD+mL+L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D5D27B6P,2026-03-28T01:43:51.641774
amazon,,"U HOOME 46 Pieces 1/4 inch Drive Socket Ratchet Wrench Set,Car Repair Tool Wrench Set,Mechanic Tools Kit Bit Sockets for Automotive Repair & Household,Adapters, Ratchet Handle, Screwdriver Bit Set",,Tools,EGP 533.00,,,2.6,,,,,https://m.media-amazon.com/images/I/71cAboIa+6L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CYZKC4P3,2026-03-28T01:43:51.642326
amazon,,"Total wood swaddle,multi color,450 x 63mm,tht1340603",,Tools,EGP 204.00,,,4.4,,,,,https://m.media-amazon.com/images/I/71UygOC7ihL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09RHJXN8C,2026-03-28T01:43:51.642907
amazon,,"Tolsen File Set Black, 32046",,Tools,EGP 185.00,,,4.1,,,,,https://m.media-amazon.com/images/I/61QMPvwq2UL._AC_UL320_.jpg,https://www.amazon.eg/dp/B01N7T0ZGP,2026-03-28T01:43:51.643403
amazon,,"Spudger Set, 3pcs/set Phone Opening Kits Universal Metal Spudger Pry Tool Set for iPhone/iPad/Tablet garden tools set Metal Pry Tool",,Tools,EGP 225.00,,,4.7,,,,,https://m.media-amazon.com/images/I/51S0wWbONcL._AC_UL320_.jpg,https://www.amazon.eg/dp/B082P2DCFM,2026-03-28T01:43:51.643955
amazon,,DIY-Kit Bird Vice Fixing Tools - Electronic's Bench Vice - Aluminium Alloy Bench Clamp Mini Table Screw Vise - Aluminum Small Jewelers Hobby Clamp On Table Bench Vise,,Tools,EGP 174.99,,,3.2,,,,,https://m.media-amazon.com/images/I/61xU85aEeZL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D3HPWZP2,2026-03-28T01:43:51.644514
amazon,,"6” Spring Clamp set of 2, Heavy Duty Spring Clips for Woodwork طقم مشبك كلامب 2 قطع 6بوصة by circle tools",,Tools,EGP 125.00,,,4.1,,,,,https://m.media-amazon.com/images/I/41ef5O4uRFL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DM921SYX,2026-03-28T01:43:51.645017
amazon,,"Corner Clamps for Woodworking Set of 4, 90 Degree Right Angle Clamp for Wood Welding Jig Picture Photo Frame, Adjustable DIY Hand Carpenter Tool Miter Corner Clamp",,Tools,EGP 323.00,,,4.3,,,,,https://m.media-amazon.com/images/I/61tN2AUqrhL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DF34CWXB,2026-03-28T01:43:51.645540
amazon,,"Other Test Screwdriver, Small- Yellow, Flat Head",,Tools,,,,4.5,,,,,https://m.media-amazon.com/images/I/413xac28ybL._AC_UL320_.jpg,https://www.amazon.eg/dp/B091CPPSJ3,2026-03-28T01:43:51.646005
amazon,,HIFROM Tool Retractable Rolling Tool for Rubber Cord with Wooden Handle and Steel Wheels for Rolling Window Door Screens Piping Tape Rubber Piping Cord 10 m Black Sealing Tape,,Tools,EGP 295.00,,,4.2,,,,,https://m.media-amazon.com/images/I/31ufuxweurL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0B71M97XH,2026-03-28T01:43:51.646518
amazon,,بنطه فك وربط صليبه و عادة 1 قطعة طول 7 سنتيمتر خامة فاخرة يدوم طويل - اختر النمط المناسب (1),,Tools,EGP 139.00,,,4.6,,,,,https://m.media-amazon.com/images/I/31FmvfNmpkL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F67MVMKR,2026-03-28T01:43:51.647015
amazon,,"Adjustable SpokeShave - 9""/215mm Adjustable Hand Edge Planer Spoke Shave Manual Woodworking Hand Tool for Wood Craft, Wood Craver, Wood Working",,Tools,,,,4.7,,,,,https://m.media-amazon.com/images/I/61h1tW55rFL._AC_UL320_.jpg,https://www.amazon.eg/dp/B08T1K2F64,2026-03-28T01:43:51.647498
amazon,,"Rana Store Multipurpose Nylon Self Locking Fastener Clips Kit, Weatherproof Plastic Wire Tie Tools(10Pcs,Code:9554)",,Tools,EGP 229.00,,,5.0,,,,,https://m.media-amazon.com/images/I/410PLI5AuVL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GJZ97Y8Y,2026-03-28T01:43:51.647997
amazon,,"Total Tools 25Pcs Handtools Set - Pliers, Side Cutters, Wrench, Screwdriver",,Tools,EGP 955.00,,,4.1,,,,,https://m.media-amazon.com/images/I/816-kOcxyOL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07QZKJCT3,2026-03-28T01:43:55.226552
amazon,,"JAZZEEL Jewellery Pliers Set, 3-Piece Hardware Tool Kit for Jewelry Making, Includes Mini Cutting Pliers, For Necklace, Bracelet, and DIY Crafts, Essential Tools for Hobbyists",,Tools,EGP 377.00,,,,,,,,https://m.media-amazon.com/images/I/615h-1mTyHL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FJ7JJPYQ,2026-03-28T01:43:55.227003
amazon,,White Eagle,White Eagle,Men's Fashion,EGP 199.99,,,3.9,,,,,https://m.media-amazon.com/images/I/71bF+-HuotL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CSC1THJX,2026-03-28T01:43:55.865725
amazon,,ISTANBUL MODEL,ISTANBUL MODEL,Men's Fashion,EGP 299.99,,,4.0,,,,,https://m.media-amazon.com/images/I/41wv06V2zLL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CH5GVZ5X,2026-03-28T01:43:55.866447
amazon,,Meza,Meza,Men's Fashion,EGP 249.00,,,2.0,,,,,https://m.media-amazon.com/images/I/51dpRgfO0FL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DZD7ZTRZ,2026-03-28T01:43:55.867023
amazon,,Meza,Meza,Men's Fashion,EGP 215.10,EGP 269.00,,3.5,Was:,,,,https://m.media-amazon.com/images/I/615llrefROL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FQ5RGV6Q,2026-03-28T01:43:55.867743
amazon,,White Eagle,White Eagle,Men's Fashion,EGP 179.99,EGP 199.99,,3.8,Was:,,,,https://m.media-amazon.com/images/I/71kFnOqwE-L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FT1TH3KZ,2026-03-28T01:43:55.868502
amazon,,حnakesh,حnakesh,Men's Fashion,EGP 149.99,EGP 249.00,,3.4,List:,,,,https://m.media-amazon.com/images/I/31mBAxKrsHL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F1JB6VYB,2026-03-28T01:43:55.869210
amazon,,Miza Men's Elastic Waist Light Elastic Classic Fit Pants,,Men's Fashion,EGP 249.00,,,2.3,,,,,https://m.media-amazon.com/images/I/519KYka86iL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0C8KMRKHW,2026-03-28T01:43:55.870018
amazon,,Dice,Dice,Men's Fashion,EGP 399.00,,,4.3,,,,,https://m.media-amazon.com/images/I/71L+7FIxNWL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DZ6WLH4D,2026-03-28T01:43:55.870582
amazon,,Meza,Meza,Men's Fashion,EGP 249.00,,,2.3,,,,,https://m.media-amazon.com/images/I/51J0FMe-8EL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0C8KS5V88,2026-03-28T01:43:55.871215
amazon,,Meza,Meza,Men's Fashion,EGP 169.15,EGP 199.00,,2.4,List:,,,,https://m.media-amazon.com/images/I/71BHwAQ-eXL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GNNL6M5M,2026-03-28T01:43:55.871985
amazon,,LC WAIKIKI,LC WAIKIKI,Men's Fashion,EGP 290.00,,,4.5,,,,,https://m.media-amazon.com/images/I/51kX7lzPQqL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F8QVHLLQ,2026-03-28T01:43:55.872509
amazon,,White Eagle,White Eagle,Men's Fashion,EGP 224.99,EGP 279.00,,3.1,List:,,,,https://m.media-amazon.com/images/I/81Z3mwlkf2L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FR7DSKVZ,2026-03-28T01:43:55.873219
amazon,,CLD Menswear,CLD Menswear,Men's Fashion,EGP 450.00,,,3.7,,,,,https://m.media-amazon.com/images/I/41Ar+JyzXvL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FZMCYTG9,2026-03-28T01:43:55.873817
amazon,,Meza,Meza,Men's Fashion,EGP 149.00,,,2.8,,,,,https://m.media-amazon.com/images/I/710Wb7-oG7L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FMS84S57,2026-03-28T01:43:55.874364
amazon,,ROMBA SPORT,ROMBA SPORT,Men's Fashion,EGP 339.15,EGP 399.00,,3.5,List:,,,,https://m.media-amazon.com/images/I/61nS4P4qJGL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FZ4WMF2R,2026-03-28T01:43:55.875085
amazon,,LC WAIKIKI,LC WAIKIKI,Men's Fashion,EGP 297.00,,,4.0,,,,,https://m.media-amazon.com/images/I/61xZwiK-BQL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G2K5BMFM,2026-03-28T01:43:55.875634
amazon,,Mobaco,Mobaco,Men's Fashion,EGP 540.00,,,4.2,,,,,https://m.media-amazon.com/images/I/51yR9cIxYPL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BX6ZJ99V,2026-03-28T01:43:55.876253
amazon,,Mobaco,Mobaco,Men's Fashion,EGP 209.57,EGP 280.00,,4.3,Was:,,,,https://m.media-amazon.com/images/I/41e4DzPz2eL._AC_UL320_.jpg,https://www.amazon.eg/dp/B093G38GW8,2026-03-28T01:43:55.876948
amazon,,CAESAR,CAESAR,Men's Fashion,EGP 189.00,EGP 289.00,,2.9,List:,,,,https://m.media-amazon.com/images/I/71rNGKlZ-zL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CHJVFT9Q,2026-03-28T01:43:55.877550
amazon,,Meza,Meza,Men's Fashion,EGP 239.00,,,1.4,,,,,https://m.media-amazon.com/images/I/71Kohky+QCL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GHKLHGNX,2026-03-28T01:43:55.878204
amazon,,Meza,Meza,Men's Fashion,EGP 199.00,,,2.8,,,,,https://m.media-amazon.com/images/I/61IUaGx4epL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CJYHDM3H,2026-03-28T01:43:55.878809
amazon,,Mobaco,Mobaco,Men's Fashion,EGP 389.32,,,3.5,,,,,https://m.media-amazon.com/images/I/41JKQv67T4L._AC_UL320_.jpg,https://www.amazon.eg/dp/B093G24DK1,2026-03-28T01:43:55.879323
amazon,,Mesery,Mesery,Men's Fashion,EGP 216.63,,,1.7,,,,,https://m.media-amazon.com/images/I/418nU2pwARL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CRB6M5VB,2026-03-28T01:43:55.879856
amazon,,Levi's,Levi's,Men's Fashion,"EGP 1,385.00",,,5.0,,,,,https://m.media-amazon.com/images/I/71gC9I1lBbL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DVT7J46H,2026-03-28T01:43:55.880437
amazon,,Nileton,Nileton,Men's Fashion,EGP 365.00,,,4.4,,,,,https://m.media-amazon.com/images/I/51MjIPRRUTL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G1Z9L9JB,2026-03-28T01:43:55.881025
amazon,,Meza,Meza,Men's Fashion,EGP 249.00,,,2.6,,,,,https://m.media-amazon.com/images/I/61PcpfMtFgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DNCM22BW,2026-03-28T01:43:55.881580
amazon,,Andora,Andora,Men's Fashion,EGP 399.00,,,2.9,,,,,https://m.media-amazon.com/images/I/51C2+ZsI19L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DHRVST9L,2026-03-28T01:43:55.882263
amazon,,Andora,Andora,Men's Fashion,EGP 279.00,,,3.2,,,,,https://m.media-amazon.com/images/I/51Q7xZ5wlYL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BCYZXP37,2026-03-28T01:43:55.882923
amazon,,Levi's,Levi's,Men's Fashion,"EGP 1,522.00",,,5.0,,,,,https://m.media-amazon.com/images/I/41tabD92jsL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DVT8495Q,2026-03-28T01:43:55.883468
amazon,,White Classic,White Classic,Men's Fashion,EGP 323.99,EGP 399.00,,3.8,List:,,,,https://m.media-amazon.com/images/I/71ehH6Epz6L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FQ31XJPW,2026-03-28T01:43:55.884193
amazon,,Trendyol,Trendyol,Men's Fashion,EGP 332.00,"EGP 1,129.00",,3.5,List:,,,,https://m.media-amazon.com/images/I/61QSP8-v6aL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09VZHXRRC,2026-03-28T01:43:55.884873
amazon,,Men's Slim Fit Lycra Jeans - Fashion & Comfort - Stylish Design with Medium Waist and Excellent Stretch for the Perfect Look All Day - 120,,Men's Fashion,EGP 355.11,,,3.5,,,,,https://m.media-amazon.com/images/I/61OH05dMEjL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DV3RZPQZ,2026-03-28T01:43:55.885487
amazon,,LC WAIKIKI,LC WAIKIKI,Men's Fashion,EGP 299.00,EGP 369.00,,4.6,Was:,,,,https://m.media-amazon.com/images/I/71lYV7h4O0L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G53XWB24,2026-03-28T01:43:55.886114
amazon,,Meza,Meza,Men's Fashion,EGP 229.00,,,3.0,,,,,https://m.media-amazon.com/images/I/71htYto6J6L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F92Q1D2L,2026-03-28T01:43:55.886654
amazon,,CAESAR - سيزر,CAESAR - سيزر,Men's Fashion,EGP 196.20,,,,,,,,https://m.media-amazon.com/images/I/81C6imRTFiL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FPDB1N7S,2026-03-28T01:43:55.887135
amazon,,Slim Fit Men's Special Sizes Jeans – High Quality Elastic Material Fashionable and Comfortable for Everyday Outings,,Men's Fashion,EGP 549.00,,,3.5,,,,,https://m.media-amazon.com/images/I/71isRUK9pGL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FVB64LZQ,2026-03-28T01:43:55.887774
amazon,,CAESAR - سيزر,CAESAR - سيزر,Men's Fashion,EGP 265.00,EGP 379.00,,,List:,,,,https://m.media-amazon.com/images/I/81ua2ipAs5L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FPD3W6VM,2026-03-28T01:43:55.888404
amazon,,Levi's,Levi's,Men's Fashion,"EGP 1,249.00",,,3.9,,,,,https://m.media-amazon.com/images/I/41UvvBaJdSL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DTJGRK1Z,2026-03-28T01:43:55.889058
amazon,,Levi's,Levi's,Men's Fashion,"EGP 1,249.00",,,5.0,,,,,https://m.media-amazon.com/images/I/710MQVrkBqL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DVT76HTW,2026-03-28T01:43:55.889624
amazon,,Levi's,Levi's,Men's Fashion,EGP 982.00,,,5.0,,,,,https://m.media-amazon.com/images/I/416nZbDbgxL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FDR4BHKQ,2026-03-28T01:43:55.890152
amazon,,Mesery,Mesery,Men's Fashion,EGP 260.13,EGP 269.10,,4.4,Was:,,,,https://m.media-amazon.com/images/I/41wWQ3mEZuL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CRB69S5B,2026-03-28T01:43:55.890781
amazon,,Nileton,Nileton,Men's Fashion,EGP 335.00,,,3.9,,,,,https://m.media-amazon.com/images/I/61PZz673OZL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G3P37SFV,2026-03-28T01:43:55.891320
amazon,,CLD Menswear,CLD Menswear,Men's Fashion,EGP 350.00,,,2.0,,,,,https://m.media-amazon.com/images/I/51qzQX1D5yL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FZM2KPWJ,2026-03-28T01:43:55.891902
amazon,,Mobaco,Mobaco,Men's Fashion,EGP 690.00,,,4.0,,,,,https://m.media-amazon.com/images/I/5124Pk-4TFL._AC_UL320_.jpg,https://www.amazon.eg/dp/B093G11L7H,2026-03-28T01:43:55.892460
amazon,,White Eagle,White Eagle,Men's Fashion,EGP 332.99,EGP 369.99,,3.5,Was:,,,,https://m.media-amazon.com/images/I/81ZSMkorJ1L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D43DJZMH,2026-03-28T01:43:55.893149
amazon,,adidas,adidas,Men's Fashion,"EGP 1,593.00","EGP 2,099.00",,4.0,List:,,,,https://m.media-amazon.com/images/I/51wQuLMzg6L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DLJLM97R,2026-03-28T01:43:55.893815
amazon,,Levi's,Levi's,Men's Fashion,EGP 630.87,,,5.0,,,,,https://m.media-amazon.com/images/I/71p6QBb454L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DTJJKW9C,2026-03-28T01:43:55.894411
amazon,,Mobaco,Mobaco,Men's Fashion,EGP 519.00,,,4.2,,,,,https://m.media-amazon.com/images/I/41eqI0JbD+L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BX6ZSVML,2026-03-28T01:43:55.895053
amazon,,TIGHT STITCH,TIGHT STITCH,Men's Fashion,EGP 499.00,EGP 749.00,,3.5,List:,,,,https://m.media-amazon.com/images/I/51lSIAiU4PL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FLYL384T,2026-03-28T01:43:59.747677
amazon,,CAESAR,CAESAR,Men's Fashion,EGP 189.00,EGP 289.00,,3.6,List:,,,,https://m.media-amazon.com/images/I/617tE3pIopL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CMM89C6S,2026-03-28T01:43:59.748288
amazon,,LC WAIKIKI,LC WAIKIKI,Women's Fashion,EGP 310.00,,,5.0,,,,,https://m.media-amazon.com/images/I/51YXzcHgBtL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FXX6Y21K,2026-03-28T01:43:41.738051
amazon,,"Mila Women's Winter Pullover - Premium Knitwear Sweater Pullover for Women - Chic, Warm & Stylish - Perfect Holiday & Special Occasion Gift - One Size fits Most – بلوفر حريمي شتوي",,Women's Fashion,EGP 299.99,EGP 365.99,,4.6,Was:,,,,https://m.media-amazon.com/images/I/715iM+eJX3L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FY4HZFJQ,2026-03-28T01:43:41.739052
amazon,,ROMBA SPORT,ROMBA SPORT,Women's Fashion,EGP 539.10,EGP 599.00,,3.6,Was:,,,,https://m.media-amazon.com/images/I/61Jhv-uAe+L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DY6QFBVD,2026-03-28T01:43:41.739800
amazon,,CAESAR - سيزر,CAESAR - سيزر,Women's Fashion,EGP 346.00,,,,,,,,https://m.media-amazon.com/images/I/71AVJDHGboL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FMP31J99,2026-03-28T01:43:41.740386
amazon,,MARTINA STORE,MARTINA STORE,Women's Fashion,EGP 249.99,,,3.0,,,,,https://m.media-amazon.com/images/I/41akK2jCS0L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F75SSQJM,2026-03-28T01:43:41.741027
amazon,,ISTANBUL MODEL,ISTANBUL MODEL,Women's Fashion,EGP 260.00,,,3.2,,,,,https://m.media-amazon.com/images/I/61cmbZpTWjL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FM8HN15N,2026-03-28T01:43:41.741678
amazon,,Andora,Andora,Women's Fashion,EGP 499.00,EGP 749.00,,3.6,List:,,,,https://m.media-amazon.com/images/I/71tImj1D-PL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DF5K4DVQ,2026-03-28T01:43:41.742390
amazon,,Meza,Meza,Women's Fashion,EGP 202.50,EGP 225.00,,4.1,Was:,,,,https://m.media-amazon.com/images/I/71f5gx3AVmL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G2M6W8F2,2026-03-28T01:43:41.743150
amazon,,Andora,Andora,Women's Fashion,EGP 499.00,EGP 748.50,,3.7,List:,,,,https://m.media-amazon.com/images/I/81GyNETMVbL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FL2WD77D,2026-03-28T01:43:41.743860
amazon,,ISTANBUL MODEL,ISTANBUL MODEL,Women's Fashion,EGP 429.99,,,,,,,,https://m.media-amazon.com/images/I/51+IWInxzTL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GPR672WP,2026-03-28T01:43:41.744462
amazon,,LC WAIKIKI,LC WAIKIKI,Women's Fashion,EGP 799.00,,,,,,,,https://m.media-amazon.com/images/I/518J53sLQrL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G4X42XYM,2026-03-28T01:43:41.744901
amazon,,LC WAIKIKI,LC WAIKIKI,Women's Fashion,EGP 224.00,,,4.5,,,,,https://m.media-amazon.com/images/I/61FQRQ4d4mL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GK5JSG8L,2026-03-28T01:43:41.745446
amazon,,Meza,Meza,Women's Fashion,EGP 112.50,EGP 125.00,,4.0,Was:,,,,https://m.media-amazon.com/images/I/81DWa-6bjgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FNMWR1HY,2026-03-28T01:43:41.746184
amazon,,Elegant & Comfortable Floral Pattern Trousers - Perfect for Any Occasion,,Women's Fashion,EGP 145.00,,,4.0,,,,,https://m.media-amazon.com/images/I/41+Q-feSyfL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FWD28DBP,2026-03-28T01:43:41.746693
amazon,,MARTINA STORE,MARTINA STORE,Women's Fashion,EGP 249.99,,,3.0,,,,,https://m.media-amazon.com/images/I/41TOTnEGG1L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F76M4YXX,2026-03-28T01:43:41.747365
amazon,,Hi Cool Womens Winter Pullover Turtleneck Pullover for Women - Various Colors to Choose and Nature Photo Attachment,,Women's Fashion,EGP 275.00,EGP 350.00,,3.2,Was:,,,,https://m.media-amazon.com/images/I/51XwBRMAiBL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DMZF2R1H,2026-03-28T01:43:41.748073
amazon,,Trendyol,Trendyol,Women's Fashion,EGP 815.00,,,4.0,,,,,https://m.media-amazon.com/images/I/71H9K+XeDvL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0B4T15MB1,2026-03-28T01:43:41.748679
amazon,,Skirt Klosh For Women - Beige,,Women's Fashion,EGP 299.00,,,4.2,,,,,https://m.media-amazon.com/images/I/61i04WJvSXL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DHLQBQSK,2026-03-28T01:43:41.749202
amazon,,MARTINA STORE,MARTINA STORE,Women's Fashion,EGP 249.99,,,3.0,,,,,https://m.media-amazon.com/images/I/41cBCHg83HL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F76QQP38,2026-03-28T01:43:41.749802
amazon,,MARTINA STORE,MARTINA STORE,Women's Fashion,EGP 199.99,,,3.2,,,,,https://m.media-amazon.com/images/I/416kdcClt9L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F76C24W1,2026-03-28T01:43:41.750447
amazon,,LC WAIKIKI,LC WAIKIKI,Women's Fashion,EGP 401.00,,,,,,,,https://m.media-amazon.com/images/I/41kR0O5GzSL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FS27QYFW,2026-03-28T01:43:41.750908
amazon,,Women's Lingerie Set Lace V-neck Bodysuit with Panty,,Women's Fashion,EGP 278.26,,,4.5,,,,,https://m.media-amazon.com/images/I/410EL86DsPL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FMXNDG5Q,2026-03-28T01:43:41.751426
amazon,,Mosca Women's Wear,Mosca Women's Wear,Women's Fashion,EGP 395.00,,,5.0,,,,,https://m.media-amazon.com/images/I/41oVkdpBBgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FW18PVGK,2026-03-28T01:43:41.751919
amazon,,LC WAIKIKI,LC WAIKIKI,Women's Fashion,EGP 419.00,EGP 485.00,,3.0,Was:,,,,https://m.media-amazon.com/images/I/61rqs5gpx1L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F8QS9TW6,2026-03-28T01:43:41.752536
amazon,,Andora,Andora,Women's Fashion,EGP 499.00,EGP 749.00,,3.6,List:,,,,https://m.media-amazon.com/images/I/61AVnY46E4L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DF5JLV3D,2026-03-28T01:43:41.753315
amazon,,Mesery,Mesery,Women's Fashion,EGP 263.12,EGP 299.00,,4.1,Was:,,,,https://m.media-amazon.com/images/I/51XAAs25oaL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0B4WDWMRC,2026-03-28T01:43:41.753909
amazon,,Women's Long Cardigan Multi Color Long Sleeve Blro Women's Wool Cardigan,,Women's Fashion,EGP 600.00,EGP 699.00,,2.9,Was:,,,,https://m.media-amazon.com/images/I/51Ep5kFFB4L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FWNKVT9B,2026-03-28T01:43:41.754518
amazon,,Trendyol,Trendyol,Women's Fashion,EGP 213.19,EGP 689.00,,5.0,List:,,,,https://m.media-amazon.com/images/I/61jOjlG6w9L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DWT8XW93,2026-03-28T01:43:41.755200
