platform,asin,title,brand,category,current_price,original_price,discount,rating,reviews_count,prime_eligible,amazon_choice,sponsored,main_image,product_url,scraped_at
amazon,,Set Men's Watch Calendar Casual Sports Fashion Industrial Style Round Dial Quartz Watch And Leather Bracelet For Men (Brown),,Watches,EGP 379.99,,,5.0,,,,,https://m.media-amazon.com/images/I/61k+91KPflL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G6SL2YR4,2026-03-28T00:56:45.866598
amazon,,"Men's Casual Business Quartz Watch With Calendar, Stainless Steel Strap",,Watches,EGP 499.99,,,3.3,,,,,https://m.media-amazon.com/images/I/6130+wQptKL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G6SY8DX6,2026-03-28T00:56:45.867119
amazon,,1pc Round Pointer Quartz Watch & 1pc Bracelet,,Watches,EGP 259.99,,,2.9,,,,,https://m.media-amazon.com/images/I/41LKMtQWOCL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DVCB3T99,2026-03-28T00:56:45.867681
amazon,,Casio,Casio,Watches,"EGP 3,809.00",,,4.2,,,,,https://m.media-amazon.com/images/I/71RTUpJR5mL._AC_UL320_.jpg,https://www.amazon.eg/dp/B00GRRIZK2,2026-03-28T00:56:45.868205
amazon,,MF MINI FOCUS,MF MINI FOCUS,Watches,"EGP 1,345.00","EGP 1,899.00",,3.9,List:,,,,https://m.media-amazon.com/images/I/717iCoio-eL._AC_UL320_.jpg,https://www.amazon.eg/dp/B08FC2Z88F,2026-03-28T00:56:45.868833
amazon,,XIAOMI,XIAOMI,Watches,"EGP 1,634.26","EGP 1,999.00",,4.4,List:,,,,https://m.media-amazon.com/images/I/61iOQG77hxL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DFZPR9Z4,2026-03-28T00:56:45.869508
amazon,,MediaTech,MediaTech,Watches,EGP 325.00,,,3.1,,,,,https://m.media-amazon.com/images/I/51EDDcHc1xL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DXVD5PFC,2026-03-28T00:56:45.870062
amazon,,MF MINI FOCUS,MF MINI FOCUS,Watches,"EGP 1,399.00","EGP 1,899.00",,3.7,List:,,,,https://m.media-amazon.com/images/I/81XQ9rIHeUL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07Q15DKGZ,2026-03-28T00:56:45.870701
amazon,,"Fashion Women's Wrist Watch, Adjustable Metal Band,",,Watches,EGP 299.99,,,4.6,,,,,https://m.media-amazon.com/images/I/414MEttbc7L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FNLPJH8L,2026-03-28T00:56:45.871209
amazon,,Elegant Women’s Analog Stainless Steel Watch – Timeless Wristwatch with Stylish & Sleek Design (/Gold),,Watches,EGP 575.00,,,5.0,,,,,https://m.media-amazon.com/images/I/71ac4uz9tlL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GF1WY2H3,2026-03-28T00:56:45.871825
amazon,,1pc Round Pointer Quartz Watch & 5pcs Bracelet - GOLD,,Watches,EGP 359.99,,,3.5,,,,,https://m.media-amazon.com/images/I/31eh4fUifZL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DYK1CF1B,2026-03-28T00:56:45.872343
amazon,,Matrix,Matrix,Watches,EGP 245.00,,,3.5,,,,,https://m.media-amazon.com/images/I/61xokB2JV4L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FR8C9Y4M,2026-03-28T00:56:45.873003
amazon,,"Fashion Women's Wrist Watch, Adjustable Metal Band,",,Watches,EGP 299.99,,,4.6,,,,,https://m.media-amazon.com/images/I/4194d40MNHL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FNLP57KY,2026-03-28T00:56:45.873545
amazon,,SKMEI,SKMEI,Watches,EGP 486.00,EGP 649.00,,4.3,List:,,,,https://m.media-amazon.com/images/I/61vwxy2tcNL._AC_UL320_.jpg,https://www.amazon.eg/dp/B091J9LCQK,2026-03-28T00:56:45.874132
amazon,,Oraimo,Oraimo,Watches,"EGP 1,299.00","EGP 1,399.00",,4.0,List:,,,,https://m.media-amazon.com/images/I/61Yj9K3WJrL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CXMYJT8W,2026-03-28T00:56:45.874775
amazon,,SKMEI,SKMEI,Watches,EGP 499.00,EGP 559.00,,4.0,List:,,,,https://m.media-amazon.com/images/I/61gGqJiyYiL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07B6ML1VJ,2026-03-28T00:56:45.875368
amazon,,SWADESI STUFF,SWADESI STUFF,Watches,EGP 760.00,,,4.0,,,,,https://m.media-amazon.com/images/I/81d1dMFS-TL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DSC4QNLL,2026-03-28T00:56:45.875893
amazon,,IB Men's Wristwatch 41mm Quartz Movement Stainless Steel Anti-Rust (Black),,Watches,EGP 380.00,,,3.7,,,,,https://m.media-amazon.com/images/I/51dChJYnOgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D43S6DK3,2026-03-28T00:56:45.876385
amazon,,MF MINI FOCUS,MF MINI FOCUS,Watches,"EGP 1,488.00","EGP 1,899.00",,4.5,List:,,,,https://m.media-amazon.com/images/I/614j+AjbCFL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BCDNMRXS,2026-03-28T00:56:45.877008
amazon,,"Men's Casual Business Quartz Watch With Calendar, Stainless Steel Strap",,Watches,EGP 499.99,,,3.3,,,,,https://m.media-amazon.com/images/I/61TB4LxEH0L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G6SZ31G4,2026-03-28T00:56:45.877549
amazon,,Oraimo,Oraimo,Watches,EGP 815.00,EGP 898.98,,4.2,Was:,,,,https://m.media-amazon.com/images/I/41kxbkppx+L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DWLK9JJH,2026-03-28T00:56:45.878147
amazon,,GAOFAN HOUR,GAOFAN HOUR,Watches,EGP 530.00,,,4.6,,,,,https://m.media-amazon.com/images/I/61hBJsXJMML._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DXQ69Q81,2026-03-28T00:56:45.878675
amazon,,Women's Open Bracelet Watch Oval Dial Gold Stainless Steel Analog Quartz Watch Classic Elegant,,Watches,EGP 499.00,,,5.0,,,,,https://m.media-amazon.com/images/I/41i4gn0apGL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GNJJTYPV,2026-03-28T00:56:45.879163
amazon,,MF MINI FOCUS,MF MINI FOCUS,Watches,"EGP 1,286.00","EGP 1,899.00",,4.2,List:,,,,https://m.media-amazon.com/images/I/717iCoio-eL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07NZVKGYF,2026-03-28T00:56:45.879780
amazon,,Ben Ten Watch - Green and Black,,Watches,EGP 172.00,,,3.2,,,,,https://m.media-amazon.com/images/I/71wUfZiKCrL._AC_UL320_.jpg,https://www.amazon.eg/dp/B092DZGC57,2026-03-28T00:56:45.880293
amazon,,"Luxury Rose Gold Women's Quartz Watch – Elegant Eid Gift for her-Crystal-Embellished Dial, Ultra-Lightweight, Scratch-Resistant, Elegant Dress Watch.",,Watches,"EGP 1,500.00",,,5.0,,,,,https://m.media-amazon.com/images/I/513qunTodqL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FWKG6VKM,2026-03-28T00:56:45.880848
amazon,,"T800 Ultra Smart Watch Largest and Brightest Display Deep Waterproof With Video Controlling Assistant Wireless Fast Charging, BIGGER SCREEN SHOW MORE, Bluetooth, NFC (BLACK)",,Watches,EGP 300.00,EGP 383.00,,2.4,List:,,,,https://m.media-amazon.com/images/I/61MsDRvGnPL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CSKRCZ12,2026-03-28T00:56:45.881477
amazon,,"Men's Casual Business Quartz Watch With Calendar, Stainless Steel Strap",,Watches,EGP 499.99,,,3.3,,,,,https://m.media-amazon.com/images/I/61hyyOxptAL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G6SKNVRQ,2026-03-28T00:56:45.881980
amazon,,SKMEI,SKMEI,Watches,EGP 699.00,,,4.2,,,,,https://m.media-amazon.com/images/I/61SMFhy2suL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0B6J27L8B,2026-03-28T00:56:45.882527
amazon,,Casio,Casio,Watches,EGP 885.00,"EGP 1,075.00",,3.9,List:,,,,https://m.media-amazon.com/images/I/61Ksqwwg15L._AC_UL320_.jpg,https://www.amazon.eg/dp/B001ES9KRQ,2026-03-28T00:56:45.883152
amazon,,Miykon,Miykon,Watches,EGP 599.00,EGP 640.00,,4.4,Was:,,,,https://m.media-amazon.com/images/I/61j-7wM5ceL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DT5P5JNJ,2026-03-28T00:56:45.883759
amazon,,"Men's Stainless Steel Watch, Swiss Chronograph, Silver Dial with Tachymeter, Metal Strap",,Watches,EGP 349.00,,,,,,,,https://m.media-amazon.com/images/I/61ca2JR6T9L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GSC7FKSK,2026-03-28T00:56:45.884207
amazon,,Casio,Casio,Watches,"EGP 1,945.00","EGP 1,995.00",,4.6,List:,,,,https://m.media-amazon.com/images/I/510IraIzaLL._AC_UL320_.jpg,https://www.amazon.eg/dp/B079J6D6Y8,2026-03-28T00:56:45.884848
amazon,,Luxury Men's Watch Leather Band Classic Design - Durable Metal Lock - Suitable for Occasions and Formal - Fashion Style with High Quality,,Watches,EGP 425.00,,,,,,,,https://m.media-amazon.com/images/I/61s-F78lb4L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GPLP74MF,2026-03-28T00:56:45.885318
amazon,,SKMEI,SKMEI,Watches,EGP 495.00,EGP 649.00,,4.0,List:,,,,https://m.media-amazon.com/images/I/61tGL6N6ugL._AC_UL320_.jpg,https://www.amazon.eg/dp/B091JC6JHM,2026-03-28T00:56:45.885933
amazon,,"KM Technology Character Kids And Man Watches – Analog Display, Interactive Features, Adjustable Strap",,Watches,EGP 120.00,,,2.5,,,,,https://m.media-amazon.com/images/I/51KXWSWlc1L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FNL8B4Z5,2026-03-28T00:56:45.886456
amazon,,Mens Watch with Arabic Numerals Simple Analog Matte Watch | Fashion Wrist Watch,,Watches,EGP 225.00,,,3.2,,,,,https://m.media-amazon.com/images/I/41InQeRsQgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FB9Q9QH7,2026-03-28T00:56:45.886971
amazon,,SKMEI,SKMEI,Watches,EGP 467.94,EGP 749.00,,4.1,List:,,,,https://m.media-amazon.com/images/I/71TQNs5Q7wL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0733GM3CK,2026-03-28T00:56:45.887609
amazon,,Simple Arabic Numbers Analog Matte Mens Watch | Fashion Wrist Watch (Black in Silver),,Watches,EGP 202.00,,,,,,,,https://m.media-amazon.com/images/I/41dwlbhhevL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G7KDRFJT,2026-03-28T00:56:45.888043
amazon,,Casio,Casio,Watches,"EGP 1,490.00","EGP 1,691.00",Save 12%,4.4,Was:,,,,https://m.media-amazon.com/images/I/61Dh+nVakML._AC_UL320_.jpg,https://www.amazon.eg/dp/B0039YOHI0,2026-03-28T00:56:45.888693
amazon,,MF MINI FOCUS,MF MINI FOCUS,Watches,"EGP 1,379.00",,,3.0,,,,,https://m.media-amazon.com/images/I/61+fKuTtuQL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0968WY56Q,2026-03-28T00:56:45.889212
amazon,,MF MINI FOCUS,MF MINI FOCUS,Watches,"EGP 1,280.00",,,4.1,,,,,https://m.media-amazon.com/images/I/61f+kQTEVWL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07NXV4Y1B,2026-03-28T00:56:45.889734
amazon,,"Classic Minimalist Watch, Leather Band, Time Display,Dial Options",,Watches,EGP 180.00,,,1.0,,,,,https://m.media-amazon.com/images/I/41fuHWJgvfL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GGK7WW6G,2026-03-28T00:56:45.890242
amazon,,Pro Acme,Pro Acme,Sunglasses,EGP 398.98,,,3.8,,,,,https://m.media-amazon.com/images/I/51I6SfqN0cL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07DS63C9F,2026-03-28T00:56:33.068917
amazon,,THE PACK,THE PACK,Sunglasses,EGP 392.53,,,3.8,,,,,https://m.media-amazon.com/images/I/61UatJw74wL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DFMRL7S7,2026-03-28T00:56:33.069540
amazon,,Breaksun,Breaksun,Sunglasses,EGP 559.00,,,4.4,,,,,https://m.media-amazon.com/images/I/51nNzgzudgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DFPJGPF4,2026-03-28T00:56:33.070061
amazon,,Fashion and stylish sunglasses combine elegance and luxury to give you a distinctive look with full protection for your eyes from the sun and all-day comfort in every look.,,Sunglasses,EGP 69.30,EGP 77.00,,3.5,Was:,,,,https://m.media-amazon.com/images/I/41JstnR0uQL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FX59QWX4,2026-03-28T00:56:33.070920
amazon,,Vogue,Vogue,Sunglasses,"EGP 4,794.00",,,4.8,,,,,https://m.media-amazon.com/images/I/51Zf5OxRWqL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CVBMLGF5,2026-03-28T00:56:33.071490
amazon,,Pro Acme,Pro Acme,Sunglasses,EGP 397.00,,,3.8,,,,,https://m.media-amazon.com/images/I/51Nv1b8xjFL._AC_UL320_.jpg,https://www.amazon.eg/dp/B082F456YC,2026-03-28T00:56:33.072113
amazon,,"Glasses Night Driving HD Day – 2 Pack Polarized Wrap Around Sunglasses for Men & Women – Anti-Glare UV Protection Eyewear for Driving, Black & Yellow Lenses, Unisex Vision Goggles",,Sunglasses,EGP 99.00,,,3.0,,,,,https://m.media-amazon.com/images/I/51AFw8HCzTL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F897LSMQ,2026-03-28T00:56:33.072659
amazon,,SHOWDAY,SHOWDAY,Sunglasses,EGP 322.99,EGP 399.99,,2.9,Was:,,,,https://m.media-amazon.com/images/I/31FJbjswTKL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FQ2ZTD3R,2026-03-28T00:56:33.073307
amazon,,VINCENT CHASE EYEWEAR,VINCENT CHASE EYEWEAR,Sunglasses,EGP 450.00,,,4.0,,,,,https://m.media-amazon.com/images/I/41kZqKE3uIL._AC_UL320_.jpg,https://www.amazon.eg/dp/B08VHL3R43,2026-03-28T00:56:33.073869
amazon,,"Adjustable Rotating Lens Sunglasses, Black, Magnesium-Aluminum Alloy Frame, 9-Level ND Filter, Lightweight Design with Case, Cloth",,Sunglasses,EGP 999.00,,,4.5,,,,,https://m.media-amazon.com/images/I/41rBNV08+3L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FT1GPBFN,2026-03-28T00:56:33.074421
amazon,,Fashion Women Sunglasses Metal Black Gold,,Sunglasses,,,,,,,,,https://m.media-amazon.com/images/I/31AB2wLWbiL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CBSKPG8Z,2026-03-28T00:56:33.074983
amazon,,Colorful Sunglasses Adjustable Dimming Round Metal Retro Style Polarized Lens Filter 9 Level Adjustment,,Sunglasses,"EGP 1,200.00",,Save 10%,,,,,,https://m.media-amazon.com/images/I/41GRpDHnR7L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GNVN1M92,2026-03-28T00:56:33.075532
amazon,,JOOX,JOOX,Sunglasses,EGP 998.00,,,4.1,,,,,https://m.media-amazon.com/images/I/51HMB91HXYL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09WQZRQK5,2026-03-28T00:56:33.076038
amazon,,SunCristal,SunCristal,Sunglasses,EGP 399.00,EGP 418.00,,3.5,Was:,,,,https://m.media-amazon.com/images/I/71+i0jYYgSL._AC_UL320_.jpg,https://www.amazon.eg/dp/B06XF36DQ8,2026-03-28T00:56:33.076686
amazon,,Retro Aviator Sunglasses for Men Women Sunglasses Classic Downey Iron Man Tony Stark - Lenses,,Sunglasses,EGP 499.00,,,3.6,,,,,https://m.media-amazon.com/images/I/514qCeNQvrL._AC_UL320_.jpg,https://www.amazon.eg/dp/B091CLL9N5,2026-03-28T00:56:33.077238
amazon,,NULOOQ,NULOOQ,Sunglasses,"EGP 1,100.00",,,4.4,,,,,https://m.media-amazon.com/images/I/61vVTmM5NWL._AC_UL320_.jpg,https://www.amazon.eg/dp/B08YQH1M1V,2026-03-28T00:56:33.077760
amazon,,ARMANDO CAVELLI,ARMANDO CAVELLI,Sunglasses,"EGP 1,950.00",,,,,,,,https://m.media-amazon.com/images/I/61c+2iNwjVL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F89NG219,2026-03-28T00:56:33.078191
amazon,,JFAN,JFAN,Sunglasses,EGP 135.00,,,3.9,,,,,https://m.media-amazon.com/images/I/41xVB9WJrEL._AC_UL320_.jpg,https://www.amazon.eg/dp/B08SLXYJY6,2026-03-28T00:56:33.078720
amazon,,THE PACK,THE PACK,Sunglasses,EGP 462.94,,,4.0,,,,,https://m.media-amazon.com/images/I/51PuDiFnwFL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F261VHM2,2026-03-28T00:56:33.079220
amazon,,VINCENT CHASE EYEWEAR,VINCENT CHASE EYEWEAR,Sunglasses,EGP 420.00,,,4.0,,,,,https://m.media-amazon.com/images/I/41xtln2kGNL._AC_UL320_.jpg,https://www.amazon.eg/dp/B08D6WD48Q,2026-03-28T00:56:33.079800
amazon,,Sunglasses UV400 Retro Frame Sun Glasses Eyewear Brand Outdoor UV Polarized Protection Vintage Sport Sunglasses,,Sunglasses,EGP 939.00,,,4.8,,,,,https://m.media-amazon.com/images/I/41rEWgCTX2L._AC_UL320_.jpg,https://www.amazon.eg/dp/B091BX3X5G,2026-03-28T00:56:33.080314
amazon,,U-HOOME,U-HOOME,Sunglasses,EGP 120.00,,,4.2,,,,,https://m.media-amazon.com/images/I/51-PDXvHzHL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07MVTHYFK,2026-03-28T00:56:33.080817
amazon,,"Men's Sunglasses Rectangular Stylish Design for Perfect Eye Protection and Vision, with Advanced Technology and Enhanced Lenses for All Outdoor Activities and Sports",,Sunglasses,EGP 449.10,,,3.7,,,,,https://m.media-amazon.com/images/I/41aLeoVS+IL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FXV6WC69,2026-03-28T00:56:33.081360
amazon,,YWWPMDOF,YWWPMDOF,Sunglasses,"EGP 1,254.14","EGP 1,310.00",,4.3,Was:,,,,https://m.media-amazon.com/images/I/71R-6jGiuOL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BX5BF1SS,2026-03-28T00:56:33.081957
amazon,,RAVI EYEWEAR,RAVI EYEWEAR,Sunglasses,EGP 550.00,,,4.2,,,,,https://m.media-amazon.com/images/I/41RlrORVEpL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D4Y1FRK3,2026-03-28T00:56:33.082490
amazon,,"2026 Fashion Thick Wide Frame Square Sunglasses Fashion Style Casual Eyewear Youth Unique Accessory for Men and Women Photography, Outdoor and Daily Look, High Quality",,Sunglasses,EGP 320.00,,,,,,,,https://m.media-amazon.com/images/I/41nuGmgwlzL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GP1DFP2M,2026-03-28T00:56:33.082922
amazon,,Vogue,Vogue,Sunglasses,"EGP 4,542.00",,,3.4,,,,,https://m.media-amazon.com/images/I/51tV1wjoF8L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DD5H1BF7,2026-03-28T00:56:33.083507
amazon,,Classic Black Brown Sunglasses - Dark Lens Rectangular - UV Protection,,Sunglasses,EGP 216.00,,,3.5,,,,,https://m.media-amazon.com/images/I/51Uc6OxxdoL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F6JWDYLW,2026-03-28T00:56:33.084039
amazon,,Outdoor Fashion for Man Women UV400 Eyewear Retro Frame Sunglasses Brand Street Snap Sunglasses Beach Versacey Glasses Protection Vintage Sport Polaroid Sunglasses,,Sunglasses,EGP 299.00,,,4.0,,,,,https://m.media-amazon.com/images/I/414TDS5ACvL._AC_UL320_.jpg,https://www.amazon.eg/dp/B091D1MNLR,2026-03-28T00:56:33.084557
amazon,,Ray-Ban,Ray-Ban,Sunglasses,"EGP 5,119.00",,,4.5,,,,,https://m.media-amazon.com/images/I/51IM-YJajZL._AC_UL320_.jpg,https://www.amazon.eg/dp/B002BE6OBC,2026-03-28T00:56:33.085044
amazon,,Vogue,Vogue,Sunglasses,"EGP 4,021.00",,,4.0,,,,,https://m.media-amazon.com/images/I/51ytqyq0YKL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CH972HTT,2026-03-28T00:56:33.085576
amazon,,SunCristal,SunCristal,Sunglasses,EGP 380.00,EGP 400.00,,3.9,Was:,,,,https://m.media-amazon.com/images/I/61cACtAjZiL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07VK7S3T1,2026-03-28T00:56:33.086202
amazon,,Dollger,Dollger,Sunglasses,EGP 493.98,,,4.3,,,,,https://m.media-amazon.com/images/I/51DJz5ZoDbL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07Q6JCK1S,2026-03-28T00:56:33.086730
amazon,,fashion mania,fashion mania,Sunglasses,EGP 929.00,,,,,,,,https://m.media-amazon.com/images/I/41LaCGFh3lL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GTVD1VWR,2026-03-28T00:56:33.087175
amazon,,KANASTAL,KANASTAL,Sunglasses,EGP 799.00,,,4.3,,,,,https://m.media-amazon.com/images/I/61WwZhdxnlL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07Y8CVLGM,2026-03-28T00:56:33.087726
amazon,,Vogue,Vogue,Sunglasses,"EGP 4,488.51",,,,,,,,https://m.media-amazon.com/images/I/51J6Q2A4cUL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DD52TXBJ,2026-03-28T00:56:33.088166
amazon,,Ray-Ban,Ray-Ban,Sunglasses,"EGP 4,339.00",,,4.5,,,,,https://m.media-amazon.com/images/I/518pWmuipDL._AC_UL320_.jpg,https://www.amazon.eg/dp/B08S7KBV2H,2026-03-28T00:56:33.088686
amazon,,Vogue,Vogue,Sunglasses,"EGP 6,850.00",,,,,,,,https://m.media-amazon.com/images/I/51JYbW7FvRL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FHMCTVJD,2026-03-28T00:56:33.089120
amazon,,Vogue,Vogue,Sunglasses,"EGP 5,413.00",,,5.0,,,,,https://m.media-amazon.com/images/I/51NMER5sZyL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DD4QKZJ6,2026-03-28T00:56:33.089707
amazon,,Dollger,Dollger,Sunglasses,EGP 110.00,,,3.7,,,,,https://m.media-amazon.com/images/I/51hG-x-l52L._AC_UL320_.jpg,https://www.amazon.eg/dp/B08GXYRR72,2026-03-28T00:56:33.090206
amazon,,Vogue,Vogue,Sunglasses,"EGP 5,669.00",,,5.0,,,,,https://m.media-amazon.com/images/I/51PC0K-WtgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DD5DDYTW,2026-03-28T00:56:33.090760
amazon,,WearMe Pro,WearMe Pro,Sunglasses,EGP 540.00,,,3.9,,,,,https://m.media-amazon.com/images/I/71bvJ4GSZgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0170M24RC,2026-03-28T00:56:33.091289
amazon,,ARMANDO CAVELLI,ARMANDO CAVELLI,Sunglasses,"EGP 2,640.00","EGP 3,250.00",,,List:,,,,https://m.media-amazon.com/images/I/51UeQL8b0jL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FY8F5L1L,2026-03-28T00:56:33.091818
amazon,,ROYAL SON,ROYAL SON,Sunglasses,EGP 388.90,,,3.8,,,,,https://m.media-amazon.com/images/I/61Rm2LAyKsL._AC_UL320_.jpg,https://www.amazon.eg/dp/B01DA7D84Y,2026-03-28T00:56:33.092342
amazon,,Airforce,Airforce,Sunglasses,EGP 384.00,EGP 410.00,,3.9,Was:,,,,https://m.media-amazon.com/images/I/71pshKD6m+L._AC_UL320_.jpg,https://www.amazon.eg/dp/B00XLWAWJS,2026-03-28T00:56:33.092939
amazon,,USJONES,USJONES,Sunglasses,"EGP 1,880.00",,,,,,,,https://m.media-amazon.com/images/I/51G30aKNK+S._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BWKCVD7L,2026-03-28T00:56:33.093404
amazon,,Pro Acme,Pro Acme,Sunglasses,EGP 420.00,,,3.6,,,,,https://m.media-amazon.com/images/I/51+alPKYpuL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09Q5M17HT,2026-03-28T00:56:33.093911
amazon,,Lorigun,Lorigun,Sunglasses,EGP 150.00,,,4.1,,,,,https://m.media-amazon.com/images/I/51DjqZkxvpL._AC_UL320_.jpg,https://www.amazon.eg/dp/B074361MM5,2026-03-28T00:56:33.094430
amazon,,Happy Vision,Happy Vision,Sunglasses,"EGP 2,495.00",,,,,,,,https://m.media-amazon.com/images/I/61ZpvnOwvkL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FJ9CQXGL,2026-03-28T00:56:36.414995
amazon,,GQ,GQ,Sunglasses,EGP 399.00,EGP 499.00,,3.7,List:,,,,https://m.media-amazon.com/images/I/31zHPJiQw6L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F8BPBKDL,2026-03-28T00:56:36.415712
amazon,,Classic Black Brown Sunglasses - Dark Lens Rectangular - UV Protection,,Sunglasses,EGP 216.00,,,3.5,,,,,https://m.media-amazon.com/images/I/41Pf9fYZ29L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F6JZWYXP,2026-03-28T00:56:36.416334
amazon,,THE PACK,THE PACK,Sunglasses,EGP 220.00,,,3.5,,,,,https://m.media-amazon.com/images/I/41plcy1mIcL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09RHLR3QJ,2026-03-28T00:56:36.416929
amazon,,Vogue,Vogue,Sunglasses,"EGP 6,429.00",,,4.6,,,,,https://m.media-amazon.com/images/I/51sKUnJEstL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CGW4CDGC,2026-03-28T00:56:36.417498
amazon,,"SG-Octa 01 Geometric Metal Sunglasses – Slim Silver Frame, Black Lenses, Men’s Fashion Eyewear",,Sunglasses,,,,,,,,,https://m.media-amazon.com/images/I/410G8Lq69UL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GLH96RX8,2026-03-28T00:56:36.417855
amazon,,livho,livho,Sunglasses,EGP 600.00,,,3.9,,,,,https://m.media-amazon.com/images/I/51Gm64IHyML._AC_UL320_.jpg,https://www.amazon.eg/dp/B07F6692JM,2026-03-28T00:56:36.418402
amazon,,Fashion Polarized Sunglasses for Women UV 400 Protection Unique Cat Eye Sunglasses,,Sunglasses,EGP 135.00,,,3.2,,,,,https://m.media-amazon.com/images/I/41PlvB89SZL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DPDJ7X1K,2026-03-28T00:56:36.418906
amazon,,Vogue,Vogue,Sunglasses,"EGP 5,865.00",,,4.5,,,,,https://m.media-amazon.com/images/I/51qecmYWHPL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BXB9XP66,2026-03-28T00:56:36.419516
amazon,,DIMENSIP,DIMENSIP,Sunglasses,"EGP 1,199.00",,,4.4,,,,,https://m.media-amazon.com/images/I/51JGKb8KbxL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CSW8T1X8,2026-03-28T00:56:36.420047
amazon,,Non -traditional tear glasses in the form of sunglasses with a unique metal frame,,Sunglasses,EGP 711.00,,,,,,,,https://m.media-amazon.com/images/I/517ihjBsinL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FHHX3X4G,2026-03-28T00:56:36.420502
